"seqnames","start","end","width","strand","num_vars"
"chr1",188537698,188537828,131,"*",3
"chr1",188542603,188542876,274,"*",3
"chr1",188549835,188550038,204,"*",1
"chr1",188550165,188550245,81,"*",1
"chr1",188553099,188553290,192,"*",3
"chr1",188576178,188576291,114,"*",1
"chr1",188578365,188578526,162,"*",0
"chr1",188622923,188623053,131,"*",1
"chr1",188626577,188626736,160,"*",4
"chr1",188628543,188628714,172,"*",2
"chr1",188633581,188633728,148,"*",1
"chr1",188648274,188648425,152,"*",2
"chr1",188654560,188654722,163,"*",3
"chr1",188678250,188678687,438,"*",10
"chr1",188714304,188714454,151,"*",0
"chr1",188715041,188715183,143,"*",0
"chr1",188728111,188728739,629,"*",9
"chr1",188733433,188733767,335,"*",2
"chr1",188734672,188734794,123,"*",1
"chr1",188743522,188743685,164,"*",2
"chr1",188753513,188753722,210,"*",3
"chr1",188755065,188755267,203,"*",1
"chr1",188759747,188759859,113,"*",1
"chr1",188760476,188760579,104,"*",0
"chr1",188782320,188782518,199,"*",2
"chr1",188784638,188784806,169,"*",1
"chr1",188797728,188797949,222,"*",4
"chr1",188810173,188810396,224,"*",1
"chr1",188814187,188814391,205,"*",0
"chr1",188821679,188821876,198,"*",2
"chr1",188822588,188822742,155,"*",2
"chr1",188826292,188826490,199,"*",1
"chr1",188841497,188841604,108,"*",0
"chr1",188848948,188849131,184,"*",2
"chr1",188849949,188850106,158,"*",2
"chr1",188862738,188862896,159,"*",2
"chr1",188864589,188864751,163,"*",7
"chr1",188874597,188874951,355,"*",1
"chr1",188906437,188906664,228,"*",2
"chr1",188910713,188912229,1517,"*",20
"chr1",188915987,188916308,322,"*",2
"chr1",188944602,188944808,207,"*",4
"chr1",188946913,188947151,239,"*",3
"chr1",188948382,188948590,209,"*",1
"chr1",188951390,188951566,177,"*",1
"chr1",188953744,188953827,84,"*",2
"chr1",188957268,188957512,245,"*",2
"chr1",188961968,188962039,72,"*",0
"chr1",188962718,188962939,222,"*",0
"chr1",188964839,188965041,203,"*",3
"chr1",188971098,188972683,1586,"*",10
"chr1",188974066,188974204,139,"*",5
"chr1",188974287,188974471,185,"*",1
"chr1",188976611,188976707,97,"*",1
"chr1",188978497,188978652,156,"*",1
"chr1",188981225,188981395,171,"*",1
"chr1",188983010,188983126,117,"*",1
"chr1",188983207,188983294,88,"*",0
"chr1",188987516,188987631,116,"*",3
"chr1",188992563,188992753,191,"*",1
"chr1",188995742,188995832,91,"*",1
"chr1",188996400,188996540,141,"*",2
"chr1",188996962,188997042,81,"*",0
"chr1",188997277,188997335,59,"*",1
"chr1",189000253,189000326,74,"*",0
"chr1",189001343,189001388,46,"*",0
"chr1",189001905,189001958,54,"*",0
"chr1",189007530,189007840,311,"*",3
"chr1",189207931,189210107,2177,"*",19
"chr1",189242887,189243026,140,"*",0
"chr1",189256568,189256754,187,"*",1
"chr1",189258738,189258898,161,"*",0
"chr1",189295594,189295711,118,"*",0
"chr1",189339785,189340095,311,"*",2
"chr1",189343043,189343704,662,"*",5
"chr1",189343707,189343832,126,"*",2
"chr1",189393350,189393470,121,"*",0
"chr1",189640599,189642802,2204,"*",23
"chr1",189646802,189646980,179,"*",3
"chr1",189648611,189649087,477,"*",3
"chr1",189650562,189650721,160,"*",2
"chr1",189651148,189651300,153,"*",0
"chr1",189652261,189655092,2832,"*",26
"chr1",189656645,189660072,3428,"*",18
"chr1",189661997,189662132,136,"*",1
"chr1",189668516,189668638,123,"*",1
"chr1",189671048,189671176,129,"*",1
"chr1",189672509,189672634,126,"*",0
"chr1",189678939,189679141,203,"*",2
"chr1",189680221,189680506,286,"*",1
"chr1",189682361,189682452,92,"*",3
"chr1",189682845,189682951,107,"*",0
"chr1",189683768,189683964,197,"*",4
"chr1",189684533,189684666,134,"*",2
"chr1",189684863,189685138,276,"*",6
"chr1",189687976,189688086,111,"*",0
"chr1",189728268,189728664,397,"*",2
"chr1",189786633,189786948,316,"*",4
"chr1",189798512,189798681,170,"*",0
"chr1",189822589,189822686,98,"*",0
"chr1",189825030,189825097,68,"*",1
"chr1",189832728,189832798,71,"*",0
"chr1",189833141,189834918,1778,"*",23
"chr1",189836258,189836620,363,"*",6
"chr1",189839472,189839559,88,"*",0
"chr1",189840462,189840544,83,"*",0
"chr1",189843162,189843219,58,"*",1
"chr1",189846334,189846412,79,"*",0
"chr1",189850024,189851976,1953,"*",16
"chr1",189854925,189855068,144,"*",1
"chr1",189856634,189856852,219,"*",3
"chr1",189860458,189860586,129,"*",0
"chr1",189862659,189863013,355,"*",9
"chr1",189863204,189863438,235,"*",3
"chr1",189865372,189865535,164,"*",1
"chr1",189869927,189876695,6769,"*",106
"chr1",189880492,189880866,375,"*",6
"chr1",189882109,189882372,264,"*",1
"chr1",189883824,189883998,175,"*",1
"chr1",189885046,189885419,374,"*",0
"chr1",189886521,189886631,111,"*",1
"chr1",189888815,189889002,188,"*",3
"chr1",189891400,189891467,68,"*",0
"chr1",189896571,189896695,125,"*",0
"chr1",189897423,189897483,61,"*",1
"chr1",189898353,189898896,544,"*",11
"chr1",189899818,189899928,111,"*",0
"chr1",189909851,189909914,64,"*",0
"chr1",189922107,189922363,257,"*",0
"chr1",190118038,190123405,5368,"*",39
"chr1",190146952,190147146,195,"*",3
"chr1",190153416,190153523,108,"*",0
"chr1",190160522,190162313,1792,"*",7
"chr1",190169163,190169399,237,"*",1
"chr1",190170028,190170237,210,"*",2
"chr1",190170268,190170680,413,"*",3
"chr1",190216582,190217276,695,"*",10
"chr1",190482845,190483157,313,"*",5
"chr1",190700202,190700420,219,"*",2
"chr1",190702594,190702732,139,"*",3
"chr1",190716823,190716906,84,"*",0
"chr1",190717132,190717312,181,"*",1
"chr1",190726954,190727040,87,"*",1
"chr1",190748427,190748807,381,"*",8
"chr1",190748942,190750207,1266,"*",20
"chr1",190772879,190773703,825,"*",4
"chr1",190782535,190782630,96,"*",0
"chr1",190783564,190783646,83,"*",0
"chr1",190796069,190800581,4513,"*",50
"chr1",190808883,190809015,133,"*",0
"chr1",190810074,190810463,390,"*",4
"chr1",190834006,190834098,93,"*",0
"chr1",190844487,190844602,116,"*",0
"chr1",190871592,190871951,360,"*",1
"chr1",190885334,190885427,94,"*",1
"chr1",190888649,190888764,116,"*",1
"chr1",190899451,190899571,121,"*",0
"chr1",190899665,190899717,53,"*",0
"chr1",190904943,190905118,176,"*",3
"chr1",190911556,190911770,215,"*",1
"chr1",190925112,190925179,68,"*",1
"chr1",190926688,190926734,47,"*",2
"chr1",190928492,190928758,267,"*",3
"chr1",190928822,190929099,278,"*",4
"chr1",190932867,190933192,326,"*",2
"chr1",190934746,190935025,280,"*",2
"chr1",190937252,190938435,1184,"*",10
"chr1",190939087,190939269,183,"*",2
"chr1",190940874,190941458,585,"*",7
"chr1",190942121,190942247,127,"*",2
"chr1",190942830,190942887,58,"*",0
"chr1",190943777,190943940,164,"*",1
"chr1",190944940,190946962,2023,"*",12
"chr1",190947648,190950256,2609,"*",40
"chr1",190958614,190958729,116,"*",1
"chr1",190960098,190960479,382,"*",1
"chr1",190966203,190966277,75,"*",0
"chr1",190966929,190966985,57,"*",0
"chr1",190970404,190970492,89,"*",0
"chr1",190978181,190978587,407,"*",1
"chr1",190978706,190978998,293,"*",3
"chr1",190979137,190979296,160,"*",2
"chr1",191005832,191008210,2379,"*",33
"chr1",191008368,191008435,68,"*",1
"chr1",191009549,191009663,115,"*",0
"chr1",191011188,191011293,106,"*",0
"chr1",191011536,191011646,111,"*",3
"chr1",191012139,191012242,104,"*",0
"chr1",191013364,191013431,68,"*",0
"chr1",191015358,191015498,141,"*",2
"chr1",191021076,191021256,181,"*",0
"chr1",191025350,191026190,841,"*",9
"chr1",191036822,191036874,53,"*",0
"chr1",191039545,191039856,312,"*",3
"chr1",191042879,191042941,63,"*",1
"chr1",191045826,191046336,511,"*",9
"chr1",191049282,191049833,552,"*",4
"chr1",191052860,191052972,113,"*",3
"chr1",191054856,191054911,56,"*",0
"chr1",191054957,191055371,415,"*",2
"chr1",191056363,191056425,63,"*",0
"chr1",191057899,191058024,126,"*",0
"chr1",191058781,191059441,661,"*",13
"chr1",191060063,191060186,124,"*",0
"chr1",191061225,191061257,33,"*",0
"chr1",191062801,191062932,132,"*",2
"chr1",191063012,191063272,261,"*",4
"chr1",191065175,191065253,79,"*",1
"chr1",191069990,191070120,131,"*",1
"chr1",191071178,191071232,55,"*",1
"chr1",191075125,191075206,82,"*",0
"chr1",191076617,191076939,323,"*",3
"chr1",191080489,191080556,68,"*",0
"chr1",191082171,191084558,2388,"*",39
"chr1",191098414,191098527,114,"*",1
"chr1",191100728,191100832,105,"*",0
"chr1",191108451,191108943,493,"*",4
"chr1",191162584,191164817,2234,"*",12
"chr1",191170296,191171679,1384,"*",10
"chr1",191172375,191172482,108,"*",3
"chr1",191177231,191177474,244,"*",2
"chr1",191183093,191183340,248,"*",1
"chr1",191196906,191197013,108,"*",3
"chr1",191224474,191224542,69,"*",1
"chr1",191225209,191225686,478,"*",6
"chr1",191306789,191307089,301,"*",4
"chr1",191309919,191310022,104,"*",1
"chr1",191311460,191311520,61,"*",0
"chr1",191317919,191318194,276,"*",4
"chr1",191325912,191326076,165,"*",2
"chr1",191328183,191328279,97,"*",2
"chr1",191338782,191338991,210,"*",4
"chr1",191340727,191340878,152,"*",0
"chr1",191344977,191345119,143,"*",0
"chr1",191346760,191346904,145,"*",0
"chr1",191348368,191348475,108,"*",1
"chr1",191349689,191350914,1226,"*",12
"chr1",191351981,191353109,1129,"*",12
"chr1",191353874,191353975,102,"*",0
"chr1",191354531,191354658,128,"*",0
"chr1",191354742,191354861,120,"*",0
"chr1",191355023,191355073,51,"*",0
"chr1",191356334,191356387,54,"*",0
"chr1",191356887,191356995,109,"*",0
"chr1",191357792,191357851,60,"*",0
"chr1",191358925,191359055,131,"*",0
"chr1",191362249,191362341,93,"*",0
"chr1",191368641,191368742,102,"*",0
"chr1",191372470,191372666,197,"*",2
"chr1",191396236,191397041,806,"*",2
"chr1",191537365,191539341,1977,"*",26
"chr1",191540704,191541536,833,"*",6
"chr1",191546491,191546623,133,"*",1
"chr1",191548296,191548385,90,"*",0
"chr1",191552988,191553100,113,"*",0
"chr1",191556441,191556545,105,"*",0
"chr1",191556784,191556887,104,"*",1
"chr1",191558061,191558134,74,"*",0
"chr1",191561425,191561537,113,"*",1
"chr1",191563111,191563176,66,"*",0
"chr1",191568291,191568411,121,"*",3
"chr1",191568495,191568556,62,"*",0
"chr1",191569667,191569765,99,"*",0
"chr1",191570579,191570704,126,"*",0
"chr1",191575349,191575534,186,"*",2
"chr1",191575763,191575951,189,"*",2
"chr1",191582399,191582528,130,"*",0
"chr1",191583179,191583325,147,"*",0
"chr1",191586524,191586661,138,"*",0
"chr1",191594427,191594473,47,"*",0
"chr1",191596173,191596372,200,"*",1
"chr1",191596887,191597009,123,"*",0
"chr1",191602245,191602362,118,"*",1
"chr1",191604807,191604941,135,"*",0
"chr1",191606121,191606218,98,"*",0
"chr1",191607820,191608059,240,"*",1
"chr1",191610364,191610501,138,"*",0
"chr1",191611858,191612064,207,"*",1
"chr1",191613015,191613209,195,"*",0
"chr1",191613639,191613742,104,"*",1
"chr1",191614579,191614647,69,"*",1
"chr1",191615701,191615833,133,"*",4
"chr1",191617812,191617910,99,"*",0
"chr1",191619596,191619781,186,"*",1
"chr1",191621165,191622672,1508,"*",22
"chr1",191717834,191718205,372,"*",1
"chr1",191718389,191718597,209,"*",1
"chr1",191719354,191719786,433,"*",2
"chr1",191749540,191749658,119,"*",0
"chr1",191755932,191756027,96,"*",0
"chr1",191759974,191760247,274,"*",0
"chr1",191762200,191762303,104,"*",2
"chr1",191763545,191763671,127,"*",0
"chr1",191772721,191772834,114,"*",3
"chr1",191776323,191776429,107,"*",0
"chr1",191778383,191784255,5873,"*",49
"chr1",191821444,191821741,298,"*",2
"chr1",191822147,191822364,218,"*",0
"chr1",191822492,191822732,241,"*",0
"chr1",191825483,191825825,343,"*",3
"chr1",191826223,191826349,127,"*",1
"chr1",191827148,191828292,1145,"*",21
"chr1",191829392,191829517,126,"*",1
"chr1",191829885,191829988,104,"*",1
"chr1",191831137,191833050,1914,"*",24
"chr1",191890233,191890644,412,"*",4
"chr1",191894074,191897128,3055,"*",45
"chr1",191898273,191899129,857,"*",13
"chr1",191899150,191899256,107,"*",0
"chr1",191899970,191900918,949,"*",10
"chr1",191901562,191901721,160,"*",2
"chr1",191903542,191903585,44,"*",1
"chr1",191906767,191907613,847,"*",3
"chr1",191908851,191913247,4397,"*",38
"chr1",191977373,191977709,337,"*",4
"chr1",191978251,191978797,547,"*",4
"chr1",191983250,191983561,312,"*",3
"chr1",191985212,191990138,4927,"*",51
"chr1",191997430,191998007,578,"*",3
"chr1",191998554,191998634,81,"*",2
"chr1",191999798,192000027,230,"*",1
"chr1",192000112,192000158,47,"*",1
"chr1",192054205,192054215,11,"*",0
"chr1",192054346,192054442,97,"*",2
"chr1",192057140,192057214,75,"*",0
"chr1",192057975,192058052,78,"*",0
"chr1",192058995,192059159,165,"*",1
"chr1",192062642,192062743,102,"*",0
"chr1",192066894,192066951,58,"*",1
"chr1",192070417,192070635,219,"*",1
"chr1",192092256,192092572,317,"*",4
"chr1",192093239,192093394,156,"*",4
"chr1",192096154,192096285,132,"*",1
"chr1",192098656,192101155,2500,"*",17
"chr1",192108644,192108701,58,"*",0
"chr1",192116269,192116346,78,"*",0
"chr1",192119915,192120133,219,"*",1
"chr1",192123539,192123617,79,"*",0
"chr1",192124243,192124367,125,"*",0
"chr1",192125866,192126027,162,"*",0
"chr1",192127976,192128028,53,"*",0
"chr1",192130383,192130460,78,"*",0
"chr1",192136898,192137061,164,"*",1
"chr1",192137433,192137489,57,"*",0
"chr1",192137739,192138010,272,"*",1
"chr1",192144437,192144539,103,"*",0
"chr1",192145217,192145450,234,"*",4
"chr1",192148915,192151013,2099,"*",29
"chr1",192190784,192191086,303,"*",2
"chr1",192221333,192221456,124,"*",3
"chr1",192224845,192224951,107,"*",0
"chr1",192238725,192238853,129,"*",1
"chr1",192241919,192242037,119,"*",1
"chr1",192276698,192277171,474,"*",1
"chr1",192337400,192337829,430,"*",2
"chr1",192413017,192413216,200,"*",3
"chr1",192418683,192418935,253,"*",0
"chr1",192434723,192434919,197,"*",1
"chr1",192453614,192453702,89,"*",1
"chr1",192505264,192510159,4896,"*",49
"chr1",192512828,192513975,1148,"*",14
"chr1",192543149,192543261,113,"*",2
"chr1",192552939,192553083,145,"*",1
"chr1",192594887,192595088,202,"*",2
"chr1",192627447,192630244,2798,"*",29
"chr1",192654960,192657604,2645,"*",35
"chr1",192661456,192661491,36,"*",0
"chr1",192686950,192687040,91,"*",1
"chr1",192687587,192687706,120,"*",1
"chr1",192693799,192693949,151,"*",1
"chr1",192716957,192717128,172,"*",3
"chr1",192726120,192726353,234,"*",4
"chr1",192727284,192727478,195,"*",2
"chr1",192736960,192737279,320,"*",4
"chr1",192741510,192741623,114,"*",1
"chr1",192745571,192745686,116,"*",1
"chr1",192748881,192748948,68,"*",1
"chr1",192759671,192759800,130,"*",2
"chr1",192770980,192771213,234,"*",5
"chr1",192833169,192834719,1551,"*",22
"chr1",192844431,192847215,2785,"*",16
"chr1",192849751,192849866,116,"*",0
"chr1",192850952,192851143,192,"*",0
"chr1",192851693,192851747,55,"*",0
"chr1",192854202,192854322,121,"*",1
"chr1",192854639,192854786,148,"*",0
"chr1",192854885,192855078,194,"*",1
"chr1",192855443,192855752,310,"*",1
"chr1",192856015,192856466,452,"*",6
"chr1",192897307,192897620,314,"*",1
"chr1",192901752,192901941,190,"*",0
"chr1",192930478,192930927,450,"*",1
"chr1",192933114,192933385,272,"*",1
"chr1",192980346,192980561,216,"*",0
"chr1",192986718,192986882,165,"*",0
"chr1",192998286,192998574,289,"*",1
"chr1",193026970,193027017,48,"*",0
"chr1",193035623,193035698,76,"*",2
"chr1",193104403,193107786,3384,"*",43
"chr1",193113757,193114002,246,"*",1
"chr1",193114605,193114717,113,"*",1
"chr1",193114839,193115021,183,"*",1
"chr1",193117501,193117703,203,"*",2
"chr1",193118193,193118412,220,"*",0
"chr1",193120310,193120720,411,"*",0
"chr1",193122006,193122094,89,"*",0
"chr1",193123638,193123808,171,"*",2
"chr1",193128267,193128546,280,"*",3
"chr1",193129491,193129530,40,"*",0
"chr1",193130044,193130251,208,"*",2
"chr1",193153112,193153299,188,"*",3
"chr1",193156804,193157392,589,"*",2
"chr1",193161613,193161817,205,"*",2
"chr1",193162602,193164181,1580,"*",19
"chr1",193165766,193166868,1103,"*",12
"chr1",193167439,193167831,393,"*",3
"chr1",193168049,193168131,83,"*",2
"chr1",193168517,193168635,119,"*",1
"chr1",193169282,193172042,2761,"*",28
"chr1",193173469,193173556,88,"*",4
"chr1",193173571,193173780,210,"*",5
"chr1",193174245,193177832,3588,"*",52
"chr1",193178164,193178300,137,"*",1
"chr1",193179237,193179549,313,"*",2
"chr1",193181306,193181368,63,"*",0
"chr1",193181882,193182017,136,"*",2
"chr1",193184467,193184934,468,"*",3
"chr1",193185190,193187172,1983,"*",26
"chr1",193187375,193187523,149,"*",2
"chr1",193191522,193192011,490,"*",12
"chr1",193194289,193194384,96,"*",1
"chr1",193194520,193195422,903,"*",12
"chr1",193197678,193198426,749,"*",4
"chr1",193200893,193200998,106,"*",0
"chr1",193201295,193201546,252,"*",2
"chr1",193201606,193201703,98,"*",0
"chr1",193203039,193203184,146,"*",1
"chr1",193207750,193207877,128,"*",0
"chr1",193221630,193222228,599,"*",2
"chr1",193223622,193223765,144,"*",2
"chr1",193226024,193226208,185,"*",2
"chr1",193229454,193229671,218,"*",6
"chr1",193238070,193238597,528,"*",5
"chr1",193240231,193240416,186,"*",0
"chr1",193240527,193240638,112,"*",0
"chr1",193241332,193241597,266,"*",1
"chr1",193242175,193242591,417,"*",2
"chr1",193243394,193243524,131,"*",1
"chr1",193252977,193253055,79,"*",0
"chr1",193254424,193254474,51,"*",2
"chr1",193263948,193264054,107,"*",4
"chr1",193272161,193272802,642,"*",5
"chr1",193272989,193273188,200,"*",1
"chr1",193301957,193302141,185,"*",2
"chr1",193302222,193302351,130,"*",3
"chr1",193303291,193303405,115,"*",6
"chr1",193303488,193303547,60,"*",1
"chr1",193304436,193304590,155,"*",4
"chr1",193320432,193320546,115,"*",1
"chr1",193320695,193320722,28,"*",0
"chr1",193321053,193321126,74,"*",0
"chr1",193323737,193323928,192,"*",1
"chr1",193325560,193325623,64,"*",0
"chr1",193325889,193326073,185,"*",2
"chr1",193327894,193328014,121,"*",2
"chr1",193328635,193328823,189,"*",2
"chr1",193330040,193330195,156,"*",4
"chr1",193330748,193330944,197,"*",2
"chr1",193331296,193331407,112,"*",0
"chr1",193332123,193332501,379,"*",1
"chr1",193334180,193334340,161,"*",0
"chr1",193334416,193334633,218,"*",4
"chr1",193334849,193335046,198,"*",3
"chr1",193335357,193335501,145,"*",1
"chr1",193338806,193339013,208,"*",2
"chr1",193339389,193339530,142,"*",1
"chr1",193339885,193340061,177,"*",1
"chr1",193340748,193340901,154,"*",0
"chr1",193343374,193343878,505,"*",6
"chr1",193346346,193347202,857,"*",9
"chr1",193347332,193347447,116,"*",0
"chr1",193348057,193348484,428,"*",1
"chr1",193348719,193348806,88,"*",1
"chr1",193350275,193350353,79,"*",1
"chr1",193350990,193351102,113,"*",1
"chr1",193352368,193352443,76,"*",1
"chr1",193353824,193353865,42,"*",0
"chr1",193353992,193354115,124,"*",0
"chr1",193354956,193355094,139,"*",1
"chr1",193355993,193356603,611,"*",12
